,STATISTICAL_MURDER_FLAG,BORO,PERP_SEX,PERP_AGE_GROUP,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,Hour,Month,Year
18811,0,2,0.0,2.0,1.0,1.0,0.0,1.0,23,5,2007
22106,0,3,0.0,1.0,2.0,1.0,0.0,3.0,22,2,2007
26802,0,0,0.0,2.0,1.0,2.0,0.0,3.0,4,10,2022
18675,0,2,0.0,1.0,3.0,1.0,0.0,1.0,23,6,2013
26664,0,2,0.0,2.0,3.0,2.0,0.0,1.0,0,4,2022
15499,0,2,0.0,2.0,1.0,1.0,0.0,1.0,12,10,2011
16563,0,1,0.0,2.0,2.0,1.0,1.0,2.0,23,9,2006
6317,0,3,0.0,1.0,1.0,1.0,0.0,1.0,2,3,2010
6483,0,0,0.0,2.0,1.0,2.0,0.0,2.0,0,10,2014
13373,0,1,0.0,2.0,3.0,2.0,0.0,2.0,12,8,2021
21045,0,2,0.0,2.0,1.0,1.0,0.0,1.0,3,8,2010
22371,0,0,0.0,3.0,1.0,2.0,0.0,1.0,0,3,2010
16432,0,1,0.0,1.0,2.0,2.0,0.0,3.0,17,8,2008
25119,0,2,0.0,2.0,1.0,2.0,0.0,1.0,3,10,2008
15022,0,2,0.0,0.0,1.0,3.0,0.0,1.0,23,7,2008
2340,0,1,0.0,2.0,2.0,2.0,0.0,3.0,4,9,2007
23880,0,2,0.0,2.0,1.0,1.0,0.0,1.0,3,6,2011
2475,0,3,0.0,1.0,2.0,0.0,0.0,1.0,20,9,2021
10965,0,1,0.0,2.0,1.0,2.0,0.0,1.0,7,1,2017
18596,0,1,0.0,2.0,1.0,2.0,1.0,2.0,2,6,2008
25275,0,2,0.0,0.0,1.0,0.0,0.0,1.0,14,12,2009
19709,0,3,0.0,2.0,1.0,2.0,0.0,3.0,19,12,2006
3166,0,2,0.0,2.0,1.0,2.0,0.0,1.0,4,4,2010
24187,0,2,0.0,1.0,1.0,0.0,0.0,1.0,23,4,2011
16572,0,3,0.0,1.0,2.0,1.0,0.0,1.0,23,5,2015
3321,0,0,0.0,1.0,1.0,1.0,0.0,1.0,4,2,2016
25528,0,2,0.0,0.0,2.0,2.0,0.0,1.0,23,3,2009
928,0,3,0.0,2.0,1.0,1.0,0.0,1.0,2,8,2008
26937,0,0,0.0,2.0,1.0,2.0,0.0,1.0,5,6,2022
19626,0,1,0.0,2.0,1.0,2.0,0.0,1.0,21,2,2012
9238,0,0,0.0,3.0,1.0,2.0,0.0,1.0,22,6,2015
16921,0,2,0.0,3.0,1.0,2.0,0.0,1.0,9,5,2006
21861,0,2,0.0,1.0,1.0,2.0,0.0,1.0,4,7,2011
4017,0,3,0.0,2.0,2.0,1.0,0.0,2.0,0,1,2018
21934,0,0,0.0,2.0,1.0,2.0,0.0,1.0,23,7,2007
13964,0,0,0.0,1.0,1.0,2.0,0.0,1.0,23,6,2016
15243,0,3,0.0,2.0,1.0,2.0,0.0,1.0,1,8,2021
218,0,3,0.0,1.0,2.0,0.0,1.0,0.0,0,7,2009
1234,0,2,0.0,2.0,2.0,2.0,0.0,0.0,7,3,2012
1856,0,1,0.0,1.0,1.0,0.0,0.0,2.0,17,10,2012
11773,0,0,1.0,1.0,2.0,4.0,0.0,1.0,2,5,2008
7772,0,1,0.0,2.0,2.0,1.0,1.0,3.0,0,5,2007
22722,0,2,0.0,2.0,3.0,2.0,0.0,2.0,23,2,2016
4918,0,2,0.0,2.0,1.0,2.0,0.0,1.0,2,6,2010
13945,0,0,0.0,2.0,1.0,1.0,1.0,1.0,9,5,2012
20738,0,2,0.0,0.0,1.0,1.0,0.0,1.0,19,5,2013
24396,0,1,0.0,1.0,1.0,0.0,0.0,2.0,17,1,2009
7310,0,0,0.0,1.0,1.0,2.0,0.0,1.0,20,7,2006
12799,0,1,0.0,2.0,1.0,1.0,0.0,3.0,21,10,2006
3644,0,1,0.0,2.0,1.0,1.0,0.0,1.0,1,8,2014
7182,0,2,0.0,2.0,1.0,2.0,1.0,1.0,14,1,2008
18611,0,2,0.0,0.0,1.0,2.0,0.0,1.0,20,5,2019
22791,0,1,0.0,1.0,1.0,1.0,0.0,1.0,18,11,2006
7757,0,1,0.0,0.0,1.0,3.0,1.0,3.0,20,11,2009
1661,0,2,0.0,0.0,1.0,0.0,0.0,1.0,21,3,2008
9457,0,0,0.0,1.0,1.0,3.0,0.0,4.0,22,4,2006
12551,0,0,0.0,2.0,1.0,2.0,0.0,1.0,20,10,2014
9792,0,0,0.0,2.0,1.0,1.0,0.0,1.0,19,12,2009
4879,0,2,0.0,0.0,1.0,1.0,0.0,1.0,20,10,2020
22302,0,2,0.0,1.0,1.0,1.0,1.0,1.0,18,10,2006
15609,0,1,0.0,0.0,3.0,3.0,0.0,3.0,15,7,2014
10327,0,2,0.0,1.0,1.0,1.0,0.0,2.0,14,6,2009
11760,0,3,0.0,2.0,3.0,2.0,1.0,3.0,23,7,2021
25617,0,0,0.0,2.0,2.0,2.0,0.0,2.0,13,9,2022
1006,0,0,0.0,2.0,1.0,2.0,0.0,1.0,15,6,2018
3906,0,2,0.0,1.0,3.0,1.0,0.0,1.0,19,3,2015
1586,0,1,0.0,2.0,1.0,2.0,0.0,1.0,17,8,2007
21694,0,1,0.0,2.0,1.0,2.0,0.0,1.0,21,10,2016
1819,0,2,0.0,1.0,1.0,1.0,1.0,1.0,13,11,2011
2828,0,0,0.0,1.0,1.0,2.0,0.0,1.0,10,7,2011
26448,0,0,0.0,1.0,1.0,1.0,1.0,1.0,4,6,2022
8080,0,0,0.0,2.0,2.0,2.0,0.0,2.0,2,8,2016
19399,0,2,0.0,1.0,3.0,1.0,0.0,2.0,5,1,2020
14596,0,2,0.0,1.0,1.0,1.0,0.0,1.0,23,8,2009
26067,0,3,0.0,3.0,1.0,1.0,0.0,1.0,3,7,2022
22524,0,2,0.0,1.0,1.0,4.0,0.0,1.0,18,4,2006
22246,0,1,0.0,2.0,3.0,1.0,0.0,3.0,2,11,2013
9276,0,2,0.0,1.0,1.0,1.0,1.0,1.0,22,7,2019
23430,0,3,0.0,1.0,1.0,3.0,0.0,2.0,18,10,2020
10070,0,2,0.0,1.0,1.0,2.0,0.0,1.0,18,7,2012
10757,0,1,0.0,2.0,2.0,2.0,0.0,2.0,2,8,2018
5730,0,2,0.0,1.0,1.0,2.0,0.0,1.0,11,6,2011
35,0,2,1.0,1.0,4.0,2.0,0.0,1.0,17,12,2013
952,0,4,0.0,1.0,1.0,1.0,0.0,0.0,23,2,2009
24466,0,2,0.0,1.0,1.0,0.0,1.0,3.0,20,5,2009
25519,0,1,1.0,0.0,2.0,3.0,0.0,1.0,20,7,2006
17300,0,1,0.0,1.0,1.0,0.0,0.0,2.0,13,3,2012
21904,0,0,0.0,2.0,1.0,2.0,1.0,1.0,15,7,2008
15477,0,1,0.0,1.0,1.0,4.0,0.0,1.0,18,4,2021
16073,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,9,2012
10100,0,0,0.0,1.0,1.0,2.0,0.0,1.0,3,12,2018
26227,0,2,0.0,0.0,1.0,1.0,0.0,1.0,0,7,2022
5987,0,2,0.0,2.0,1.0,2.0,0.0,1.0,1,11,2009
18891,0,0,0.0,2.0,1.0,2.0,0.0,1.0,23,7,2015
15592,0,1,0.0,2.0,1.0,1.0,0.0,1.0,16,5,2009
5672,0,2,0.0,4.0,0.0,3.0,0.0,0.0,0,9,2012
2388,0,0,0.0,2.0,1.0,1.0,0.0,1.0,0,7,2019
24771,0,2,0.0,2.0,1.0,2.0,0.0,1.0,13,5,2017
22792,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1,9,2007
10183,0,1,0.0,2.0,1.0,2.0,0.0,1.0,4,4,2012
13017,0,0,0.0,1.0,1.0,1.0,0.0,1.0,16,4,2014
3093,0,2,0.0,1.0,1.0,1.0,0.0,1.0,20,7,2008
9281,0,2,0.0,1.0,2.0,1.0,0.0,4.0,1,11,2007
3826,0,2,0.0,1.0,2.0,2.0,0.0,2.0,4,3,2018
1445,0,1,0.0,1.0,1.0,1.0,0.0,1.0,0,6,2009
2762,0,0,0.0,0.0,1.0,0.0,0.0,1.0,15,2,2021
1593,0,2,0.0,2.0,1.0,2.0,0.0,1.0,20,6,2018
1395,0,2,0.0,2.0,1.0,2.0,0.0,1.0,0,6,2006
1843,0,2,0.0,1.0,1.0,1.0,1.0,1.0,8,10,2010
8978,0,2,0.0,2.0,1.0,1.0,0.0,1.0,17,3,2012
4737,0,0,0.0,1.0,1.0,1.0,0.0,1.0,22,8,2006
26863,0,2,0.0,2.0,1.0,2.0,0.0,1.0,22,4,2022
10719,0,3,0.0,1.0,2.0,2.0,0.0,1.0,10,3,2020
22855,0,1,0.0,1.0,2.0,2.0,0.0,3.0,1,10,2014
15677,0,4,0.0,1.0,0.0,1.0,0.0,0.0,2,12,2009
5437,0,1,0.0,1.0,1.0,1.0,0.0,1.0,22,10,2007
861,0,1,0.0,1.0,3.0,2.0,0.0,2.0,20,5,2018
24357,0,3,0.0,3.0,3.0,2.0,0.0,1.0,21,8,2016
20530,0,1,0.0,0.0,1.0,0.0,0.0,3.0,18,3,2017
700,0,1,0.0,2.0,1.0,1.0,0.0,1.0,19,4,2013
21209,0,0,0.0,3.0,1.0,1.0,0.0,1.0,17,10,2013
24709,0,1,0.0,0.0,1.0,0.0,0.0,1.0,20,11,2010
251,0,2,0.0,3.0,1.0,3.0,0.0,4.0,12,9,2016
26329,0,1,0.0,1.0,2.0,3.0,0.0,1.0,16,12,2022
6506,0,2,0.0,0.0,1.0,1.0,0.0,1.0,13,6,2019
7959,0,2,0.0,0.0,1.0,1.0,0.0,3.0,2,10,2007
2833,0,3,0.0,2.0,1.0,3.0,1.0,2.0,12,6,2008
4733,0,2,0.0,1.0,3.0,1.0,0.0,1.0,2,10,2016
14052,0,1,0.0,2.0,1.0,2.0,0.0,1.0,9,11,2013
24280,0,0,0.0,2.0,1.0,2.0,0.0,1.0,20,4,2016
7376,0,0,0.0,1.0,1.0,1.0,0.0,1.0,23,8,2008
18643,0,0,0.0,2.0,2.0,2.0,0.0,2.0,1,7,2014
18807,0,4,0.0,2.0,1.0,3.0,0.0,1.0,20,4,2018
10502,0,2,0.0,2.0,1.0,1.0,0.0,1.0,22,7,2007
18671,0,3,0.0,2.0,2.0,1.0,0.0,2.0,22,10,2007
9519,0,1,0.0,2.0,2.0,3.0,0.0,2.0,19,5,2010
14848,0,4,0.0,3.0,1.0,0.0,0.0,1.0,22,12,2015
10570,0,1,0.0,0.0,1.0,2.0,0.0,1.0,14,4,2021
6905,0,1,0.0,1.0,2.0,2.0,0.0,2.0,23,11,2020
13220,0,3,0.0,2.0,3.0,1.0,1.0,3.0,21,9,2009
22831,0,1,0.0,1.0,2.0,0.0,0.0,1.0,15,9,2009
25892,0,2,0.0,2.0,1.0,2.0,0.0,3.0,18,7,2022
10566,0,2,0.0,2.0,1.0,1.0,0.0,1.0,10,8,2014
14260,0,1,0.0,1.0,1.0,1.0,0.0,1.0,16,5,2008
15388,0,0,0.0,2.0,1.0,3.0,0.0,1.0,5,6,2014
17437,0,1,0.0,1.0,3.0,3.0,0.0,1.0,21,1,2018
1385,0,1,0.0,1.0,1.0,2.0,0.0,3.0,18,2,2009
17713,0,1,0.0,0.0,1.0,2.0,0.0,1.0,1,5,2006
25719,0,1,0.0,1.0,1.0,2.0,0.0,1.0,22,7,2022
25882,0,0,0.0,3.0,2.0,3.0,1.0,0.0,8,5,2022
8132,0,3,0.0,2.0,1.0,2.0,0.0,1.0,14,9,2009
14119,0,2,0.0,0.0,1.0,1.0,0.0,1.0,12,9,2010
14477,0,3,0.0,1.0,2.0,1.0,0.0,2.0,5,8,2007
18347,0,0,1.0,1.0,1.0,2.0,0.0,1.0,2,11,2017
153,0,2,0.0,1.0,1.0,1.0,0.0,1.0,0,12,2013
3488,0,3,0.0,1.0,3.0,1.0,0.0,3.0,21,3,2010
11516,0,1,0.0,2.0,2.0,1.0,0.0,1.0,4,2,2010
4117,0,2,0.0,3.0,0.0,2.0,0.0,2.0,2,7,2011
13573,0,0,0.0,1.0,1.0,2.0,0.0,1.0,13,10,2009
23378,0,1,0.0,2.0,2.0,1.0,0.0,2.0,9,5,2016
26345,0,3,0.0,2.0,1.0,2.0,1.0,1.0,11,2,2022
7526,0,3,0.0,2.0,1.0,3.0,0.0,1.0,9,5,2014
14832,0,4,0.0,1.0,2.0,1.0,0.0,2.0,1,8,2007
11056,0,1,0.0,1.0,2.0,2.0,0.0,1.0,20,7,2016
14555,0,1,0.0,2.0,2.0,2.0,0.0,2.0,5,10,2021
26332,0,2,0.0,2.0,3.0,1.0,0.0,1.0,2,7,2022
18319,0,2,0.0,0.0,1.0,0.0,1.0,2.0,1,5,2021
9124,0,2,0.0,2.0,1.0,2.0,0.0,1.0,4,5,2016
6218,0,2,0.0,1.0,1.0,2.0,1.0,1.0,23,10,2008
9927,0,0,0.0,2.0,1.0,2.0,0.0,4.0,23,8,2015
18457,0,3,0.0,1.0,1.0,1.0,0.0,1.0,3,8,2010
24004,0,3,0.0,1.0,1.0,0.0,0.0,1.0,19,1,2013
20829,0,0,0.0,0.0,1.0,1.0,0.0,1.0,16,1,2013
11260,0,1,0.0,2.0,1.0,2.0,0.0,1.0,11,7,2006
607,0,2,0.0,1.0,1.0,2.0,0.0,1.0,4,6,2009
7818,0,2,0.0,2.0,1.0,2.0,0.0,1.0,21,4,2018
4626,0,2,0.0,2.0,1.0,0.0,1.0,1.0,11,5,2006
23988,0,0,0.0,1.0,1.0,1.0,0.0,1.0,2,3,2015
20798,0,1,0.0,0.0,4.0,1.0,0.0,3.0,5,8,2013
8833,0,2,0.0,2.0,1.0,1.0,0.0,1.0,15,5,2006
10145,0,1,0.0,1.0,2.0,2.0,0.0,2.0,11,9,2007
792,0,2,0.0,1.0,1.0,2.0,0.0,1.0,21,8,2012
3653,0,2,0.0,3.0,1.0,3.0,1.0,1.0,22,1,2014
8056,0,1,0.0,2.0,1.0,2.0,0.0,2.0,19,3,2008
6640,0,0,0.0,1.0,1.0,1.0,0.0,1.0,4,3,2016
6899,0,4,0.0,1.0,1.0,1.0,0.0,1.0,1,7,2006
9456,0,2,0.0,2.0,2.0,2.0,0.0,2.0,6,8,2019
13695,0,3,0.0,2.0,3.0,2.0,0.0,1.0,21,3,2021
649,0,1,0.0,0.0,1.0,2.0,0.0,1.0,21,7,2012
26998,0,3,0.0,2.0,1.0,2.0,0.0,1.0,23,3,2022
10849,0,1,0.0,2.0,2.0,2.0,0.0,2.0,3,5,2012
22174,0,1,0.0,2.0,1.0,2.0,0.0,1.0,22,10,2018
4164,0,1,0.0,1.0,3.0,1.0,0.0,2.0,0,8,2007
1671,0,2,0.0,2.0,1.0,1.0,0.0,1.0,20,7,2007
1591,0,2,0.0,2.0,1.0,2.0,0.0,1.0,14,11,2019
17375,0,1,0.0,1.0,1.0,0.0,0.0,1.0,21,7,2012
9128,0,2,0.0,2.0,3.0,2.0,0.0,1.0,1,8,2011
3714,0,1,0.0,1.0,1.0,1.0,0.0,2.0,3,8,2008
2906,0,0,0.0,1.0,1.0,3.0,1.0,1.0,18,11,2016
15701,0,2,0.0,2.0,1.0,2.0,0.0,1.0,21,9,2017
9159,0,2,0.0,0.0,1.0,2.0,0.0,3.0,0,7,2006
24023,0,3,0.0,2.0,1.0,1.0,0.0,1.0,22,6,2016
26007,0,3,1.0,2.0,1.0,1.0,0.0,1.0,19,1,2022
20008,0,2,0.0,2.0,1.0,2.0,0.0,1.0,1,11,2007
22196,0,1,0.0,1.0,3.0,2.0,0.0,2.0,3,8,2016
883,0,4,0.0,0.0,1.0,1.0,0.0,1.0,15,12,2006
20133,0,2,0.0,1.0,1.0,0.0,1.0,1.0,14,4,2010
1866,0,1,0.0,1.0,1.0,2.0,0.0,1.0,18,6,2020
12507,0,1,0.0,2.0,1.0,1.0,0.0,1.0,20,7,2013
24792,0,2,0.0,2.0,1.0,3.0,0.0,0.0,11,9,2013
23583,0,0,0.0,2.0,1.0,2.0,0.0,1.0,1,3,2020
15816,0,2,0.0,1.0,1.0,0.0,0.0,1.0,17,3,2008
26823,0,1,0.0,2.0,2.0,2.0,0.0,2.0,21,7,2022
1426,0,3,0.0,1.0,3.0,2.0,1.0,3.0,22,2,2020
21112,0,2,0.0,1.0,1.0,2.0,1.0,1.0,17,4,2015
14033,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2,7,2011
7520,0,1,0.0,2.0,1.0,2.0,0.0,2.0,1,8,2012
12758,0,3,0.0,1.0,1.0,2.0,0.0,1.0,1,5,2013
21608,0,1,0.0,1.0,2.0,0.0,0.0,2.0,22,5,2018
15077,0,3,0.0,2.0,1.0,1.0,0.0,2.0,1,10,2016
21673,0,3,0.0,1.0,1.0,2.0,0.0,1.0,16,10,2010
14156,0,1,0.0,2.0,2.0,2.0,0.0,2.0,18,10,2021
18503,0,1,0.0,2.0,2.0,1.0,0.0,3.0,3,6,2011
27291,0,2,0.0,0.0,1.0,1.0,0.0,3.0,12,3,2022
4965,0,4,0.0,1.0,1.0,2.0,0.0,1.0,4,12,2015
11453,0,1,0.0,1.0,1.0,1.0,0.0,1.0,23,3,2010
12656,0,2,0.0,1.0,1.0,2.0,0.0,1.0,15,10,2009
3109,0,2,0.0,1.0,1.0,1.0,0.0,1.0,14,4,2010
11871,0,1,0.0,0.0,1.0,0.0,0.0,1.0,15,9,2014
9289,0,1,0.0,1.0,1.0,1.0,0.0,1.0,18,1,2017
6298,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1,6,2020
12440,0,1,0.0,1.0,1.0,2.0,0.0,1.0,19,8,2007
179,0,2,0.0,1.0,1.0,1.0,0.0,1.0,16,4,2015
13190,0,2,0.0,0.0,3.0,2.0,0.0,1.0,13,8,2016
17051,0,0,0.0,0.0,1.0,1.0,0.0,1.0,15,2,2019
23654,0,2,0.0,3.0,1.0,1.0,0.0,1.0,1,7,2007
18037,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,7,2008
3002,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,12,2013
15809,0,2,0.0,1.0,1.0,2.0,1.0,1.0,20,11,2010
22427,0,1,0.0,0.0,1.0,0.0,0.0,1.0,22,9,2008
18989,0,2,0.0,2.0,1.0,0.0,0.0,1.0,18,7,2012
12815,0,2,0.0,2.0,3.0,2.0,0.0,1.0,4,7,2021
23787,0,2,0.0,0.0,1.0,0.0,0.0,1.0,5,7,2010
9064,0,2,0.0,1.0,1.0,1.0,0.0,1.0,14,10,2013
10153,0,1,0.0,0.0,2.0,0.0,0.0,2.0,15,3,2006
22783,0,0,0.0,1.0,1.0,0.0,0.0,1.0,14,11,2017
6586,0,1,0.0,2.0,1.0,2.0,0.0,1.0,9,1,2018
27259,0,2,0.0,2.0,1.0,2.0,0.0,3.0,3,3,2022
17882,0,0,0.0,2.0,2.0,2.0,0.0,1.0,17,4,2018
21805,0,3,0.0,3.0,1.0,3.0,0.0,2.0,4,4,2006
24010,0,1,0.0,1.0,1.0,0.0,0.0,3.0,0,1,2010
1737,0,2,0.0,1.0,1.0,2.0,0.0,1.0,22,11,2017
13041,0,2,1.0,2.0,1.0,2.0,1.0,1.0,4,8,2014
24,0,1,0.0,3.0,1.0,2.0,0.0,1.0,20,10,2007
1653,0,3,1.0,1.0,1.0,1.0,0.0,2.0,23,7,2008
12035,0,2,0.0,1.0,1.0,2.0,0.0,1.0,4,6,2013
6087,0,1,0.0,3.0,3.0,1.0,0.0,3.0,7,6,2007
20860,0,2,0.0,2.0,1.0,1.0,0.0,1.0,15,2,2014
14923,0,1,0.0,1.0,3.0,2.0,0.0,2.0,4,12,2010
694,0,1,0.0,1.0,3.0,1.0,0.0,3.0,13,6,2012
6819,0,2,0.0,1.0,1.0,2.0,0.0,1.0,3,8,2008
26047,0,2,0.0,2.0,1.0,2.0,0.0,1.0,11,7,2022
1726,0,3,0.0,0.0,1.0,0.0,0.0,1.0,19,3,2006
13856,0,0,0.0,1.0,1.0,1.0,0.0,1.0,2,8,2017
11418,0,2,0.0,0.0,3.0,1.0,0.0,1.0,22,10,2011
27206,0,3,1.0,2.0,1.0,2.0,1.0,2.0,19,4,2022
19850,0,2,0.0,1.0,1.0,0.0,0.0,1.0,16,7,2016
15188,0,0,0.0,2.0,2.0,2.0,0.0,1.0,21,9,2016
11622,0,0,0.0,2.0,1.0,2.0,0.0,3.0,3,8,2014
9713,0,3,0.0,2.0,1.0,2.0,0.0,3.0,16,5,2014
23379,0,1,0.0,0.0,1.0,1.0,0.0,1.0,5,7,2013
19169,0,2,0.0,2.0,2.0,2.0,0.0,1.0,1,4,2021
9324,0,0,0.0,2.0,1.0,2.0,0.0,1.0,22,5,2014
10610,0,4,0.0,1.0,1.0,1.0,0.0,1.0,0,8,2007
15571,0,2,0.0,1.0,1.0,2.0,0.0,1.0,18,5,2006
26745,0,3,0.0,0.0,1.0,1.0,0.0,1.0,0,5,2022
343,0,2,0.0,1.0,1.0,2.0,0.0,2.0,13,11,2020
14540,0,3,0.0,1.0,2.0,2.0,1.0,2.0,4,6,2008
5508,0,2,0.0,2.0,1.0,2.0,0.0,1.0,3,3,2007
8202,0,1,0.0,1.0,3.0,1.0,0.0,3.0,16,8,2014
12570,0,2,0.0,1.0,1.0,2.0,0.0,1.0,22,3,2012
2488,0,2,1.0,3.0,1.0,3.0,0.0,1.0,20,6,2008
15575,0,2,0.0,2.0,1.0,3.0,0.0,1.0,1,9,2018
8399,0,0,0.0,2.0,1.0,2.0,0.0,1.0,15,5,2016
19628,0,2,0.0,0.0,1.0,3.0,0.0,1.0,2,9,2020
27241,0,1,0.0,2.0,1.0,2.0,0.0,1.0,18,8,2022
466,0,2,0.0,0.0,1.0,2.0,0.0,1.0,23,7,2018
7864,0,3,0.0,1.0,1.0,0.0,0.0,1.0,23,6,2010
26149,0,1,0.0,1.0,1.0,2.0,0.0,3.0,11,9,2022
15557,0,3,0.0,1.0,1.0,1.0,1.0,1.0,1,8,2008
22440,0,2,0.0,1.0,1.0,2.0,0.0,1.0,21,7,2011
15536,0,2,0.0,1.0,1.0,1.0,0.0,1.0,23,8,2007
14859,0,2,0.0,1.0,1.0,1.0,0.0,3.0,14,5,2007
24039,0,4,0.0,1.0,1.0,1.0,0.0,1.0,20,4,2019
14126,0,2,0.0,2.0,1.0,2.0,0.0,1.0,4,8,2009
23165,0,2,0.0,0.0,1.0,1.0,0.0,1.0,16,5,2008
23227,0,1,0.0,1.0,1.0,2.0,0.0,1.0,18,11,2015
5132,0,1,0.0,1.0,1.0,1.0,0.0,1.0,2,9,2008
19344,0,1,0.0,1.0,1.0,2.0,0.0,3.0,5,1,2011
26854,0,2,0.0,1.0,1.0,2.0,0.0,1.0,18,7,2022
18142,0,1,0.0,1.0,1.0,2.0,0.0,1.0,21,2,2009
22919,0,4,0.0,2.0,1.0,2.0,0.0,1.0,1,6,2013
784,0,1,0.0,2.0,4.0,2.0,0.0,3.0,3,7,2011
6249,0,0,0.0,1.0,1.0,2.0,0.0,1.0,1,11,2012
11401,0,0,0.0,0.0,1.0,0.0,0.0,1.0,14,11,2017
11028,0,1,0.0,0.0,1.0,1.0,0.0,2.0,19,3,2007
20194,0,1,0.0,1.0,2.0,3.0,0.0,2.0,21,1,2018
3066,0,3,0.0,2.0,2.0,2.0,1.0,2.0,16,9,2020
14427,0,3,0.0,1.0,1.0,2.0,0.0,1.0,22,7,2016
1348,0,2,0.0,2.0,3.0,0.0,0.0,1.0,19,6,2019
15451,0,3,0.0,2.0,1.0,2.0,0.0,2.0,7,6,2020
4403,0,1,0.0,2.0,1.0,1.0,0.0,3.0,3,9,2008
9049,0,3,0.0,2.0,3.0,3.0,1.0,2.0,4,1,2020
21779,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,6,2014
914,0,2,0.0,0.0,1.0,3.0,0.0,1.0,20,9,2019
2241,0,1,0.0,2.0,1.0,2.0,0.0,1.0,17,8,2009
332,0,0,0.0,1.0,2.0,1.0,0.0,2.0,17,9,2009
17016,0,0,0.0,2.0,2.0,2.0,0.0,3.0,18,8,2007
23291,0,3,0.0,0.0,1.0,1.0,0.0,2.0,20,3,2019
1791,0,0,0.0,2.0,1.0,2.0,0.0,1.0,1,9,2017
9504,0,1,0.0,2.0,2.0,1.0,0.0,2.0,19,1,2006
26672,0,0,0.0,2.0,1.0,2.0,0.0,1.0,5,2,2022
11138,0,0,0.0,1.0,2.0,2.0,1.0,1.0,21,10,2020
11878,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,8,2007
10651,0,3,0.0,1.0,3.0,2.0,0.0,3.0,18,10,2006
12867,0,1,0.0,1.0,1.0,2.0,0.0,2.0,1,2,2008
23971,0,2,0.0,1.0,1.0,2.0,0.0,1.0,16,2,2006
25464,0,1,0.0,2.0,3.0,2.0,0.0,1.0,22,9,2017
11072,0,2,0.0,0.0,1.0,2.0,0.0,1.0,2,9,2020
6426,0,0,0.0,0.0,1.0,0.0,0.0,1.0,23,7,2020
11301,0,2,0.0,1.0,1.0,1.0,0.0,1.0,4,11,2009
20877,0,1,0.0,1.0,1.0,0.0,0.0,3.0,22,3,2008
7073,0,2,0.0,2.0,1.0,3.0,0.0,1.0,22,2,2019
24515,0,0,0.0,2.0,1.0,2.0,0.0,1.0,0,7,2012
23602,0,2,0.0,2.0,1.0,2.0,0.0,1.0,23,3,2014
15852,0,2,0.0,2.0,1.0,2.0,0.0,1.0,15,11,2017
9338,0,2,0.0,1.0,1.0,1.0,1.0,3.0,1,6,2008
10623,0,1,0.0,0.0,1.0,0.0,0.0,3.0,21,6,2009
23903,0,3,0.0,1.0,2.0,2.0,0.0,1.0,4,2,2010
13889,0,1,0.0,1.0,2.0,1.0,0.0,1.0,15,11,2020
10347,0,2,0.0,1.0,1.0,1.0,0.0,1.0,4,7,2011
13552,0,2,0.0,0.0,1.0,2.0,1.0,0.0,21,5,2021
26769,0,3,0.0,0.0,1.0,2.0,0.0,3.0,4,8,2022
24095,0,2,0.0,2.0,1.0,2.0,0.0,2.0,22,11,2015
19235,0,0,0.0,1.0,1.0,2.0,0.0,1.0,2,9,2010
10942,0,0,1.0,2.0,1.0,1.0,0.0,1.0,6,3,2010
9553,0,0,0.0,1.0,2.0,2.0,0.0,2.0,21,12,2015
19906,0,3,0.0,1.0,3.0,2.0,0.0,3.0,21,1,2017
12523,0,2,0.0,1.0,1.0,1.0,0.0,1.0,2,9,2011
25849,0,1,0.0,0.0,1.0,2.0,0.0,1.0,19,8,2022
13538,0,2,0.0,2.0,1.0,2.0,0.0,1.0,22,6,2008
16886,0,2,0.0,0.0,1.0,4.0,1.0,3.0,17,2,2012
12472,0,2,0.0,2.0,1.0,2.0,0.0,1.0,3,10,2009
15462,0,2,0.0,1.0,1.0,0.0,0.0,1.0,21,6,2018
16435,0,2,0.0,0.0,1.0,1.0,0.0,2.0,15,8,2008
12419,0,1,0.0,0.0,1.0,2.0,0.0,1.0,19,3,2007
8120,0,0,0.0,2.0,1.0,2.0,0.0,1.0,5,12,2021
369,0,2,0.0,2.0,1.0,1.0,0.0,1.0,23,5,2021
6590,0,1,0.0,1.0,1.0,2.0,0.0,3.0,0,5,2012
15465,0,3,0.0,2.0,0.0,2.0,0.0,2.0,6,11,2015
16550,0,3,0.0,2.0,1.0,2.0,0.0,1.0,17,5,2021
1932,0,1,0.0,2.0,2.0,2.0,0.0,1.0,4,8,2021
22936,0,0,0.0,2.0,1.0,2.0,0.0,1.0,19,8,2006
5560,0,1,0.0,1.0,2.0,1.0,0.0,2.0,3,12,2008
14123,0,4,0.0,1.0,0.0,0.0,0.0,0.0,5,8,2008
8069,0,1,0.0,2.0,1.0,1.0,1.0,1.0,23,5,2009
